Product Name,Colors,Beden,Stock Qty,Pro Rate,List Price,Sale Price,Seller,Seller Rate,Desc,SKU,product_id,Images,URL
Kırmızı Dik Yaka Midi Vücuda Oturan Dokuma Elbise TWOAW20EL0311,Kırmızı,34,50,4.6,274.99,,Trendyol,8.7,"[{'text': 'Bu ürün\xa0[page=""merchant_info""]Trendyol[/page]\xa0tarafından gönderilecektir.', 'priority': 2}, {'text': 'Kampanya fiyatından satılmak üzere 50 adetten fazla stok sunulmuştur.', 'priority': 4}, {'text': 'Ürünlerimiz TRENDYOL etiketi ile gönderilecektir.', 'priority': 9}, {'text': 'Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.', 'priority': 1001}, {'text': 'Bu üründen en fazla\xa010 adet sipariş verilebilir.\xa010 adedin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.\xa0Belirlenen bu limit kurumsal siparişlerde geçerli olmayıp, kurumsal siparişler için farklı limitler belirlenebilmektedir.', 'priority': 1003}, {'text': '15 gün içinde ücretsiz iade. Detaylı bilgi için\xa0[page=""return_conditions""]tıklayın[/page].', 'priority': 1005}, {'text': 'Modelin Ölçüleri: Boy: 175cm(6\'8""), Göğüs: 79cm(31in), Bel: 60cm(23in), Kalça: 88cm(34in)', 'priority': 0}, {'text': 'Mankenin üzerindeki ürün S/36 bedendir.', 'priority': 0}, {'text': 'Omuzdan Boy: 120 cm', 'priority': 0}, {'text': '71% Polyester,29% Pamuk,Dokuma Kumaş', 'priority': 0}]",186065829,6058532," https://cdn.dsmcdn.com//ty449/product/media/images/20220607/8/122406559/305241221/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty449/product/media/images/20220607/8/122406559/305241221/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty279/product/media/images/20211228/17/17771661/305241221/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty280/product/media/images/20211228/17/17771661/305241221/5/5_org_zoom.jpg, https://cdn.dsmcdn.com//ty448/product/media/images/20220607/8/122406559/305241221/6/6_org_zoom.jpg, https://cdn.dsmcdn.com//ty404/product/media/images/20220420/11/95119884/305241221/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty404/product/media/images/20220420/11/95119884/305241221/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty402/product/media/images/20220420/11/95119884/305241221/8/8_org_zoom.jpg,",https://www.trendyol.com/trendyolmilla/kirmizi-dik-yaka-midi-vucuda-oturan-dokuma-elbise-twoaw20el0311-p-186065829
Kırmızı Dik Yaka Midi Vücuda Oturan Dokuma Elbise TWOAW20EL0311,Kırmızı,36,50,4.6,274.99,,Trendyol,8.7,"[{'text': 'Bu ürün\xa0[page=""merchant_info""]Trendyol[/page]\xa0tarafından gönderilecektir.', 'priority': 2}, {'text': 'Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.', 'priority': 4}, {'text': 'Ürünlerimiz TRENDYOL etiketi ile gönderilecektir.', 'priority': 9}, {'text': 'Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.', 'priority': 1001}, {'text': 'Bu üründen en fazla\xa010 adet sipariş verilebilir.\xa010 adedin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.\xa0Belirlenen bu limit kurumsal siparişlerde geçerli olmayıp, kurumsal siparişler için farklı limitler belirlenebilmektedir.', 'priority': 1003}, {'text': '15 gün içinde ücretsiz iade. Detaylı bilgi için\xa0[page=""return_conditions""]tıklayın[/page].', 'priority': 1005}, {'text': 'Modelin Ölçüleri: Boy: 175cm(6\'8""), Göğüs: 79cm(31in), Bel: 60cm(23in), Kalça: 88cm(34in)', 'priority': 0}, {'text': 'Mankenin üzerindeki ürün S/36 bedendir.', 'priority': 0}, {'text': 'Omuzdan Boy: 120 cm', 'priority': 0}, {'text': '71% Polyester,29% Pamuk,Dokuma Kumaş', 'priority': 0}]",186065829,6058532," https://cdn.dsmcdn.com//ty449/product/media/images/20220607/8/122406559/305241221/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty449/product/media/images/20220607/8/122406559/305241221/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty279/product/media/images/20211228/17/17771661/305241221/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty280/product/media/images/20211228/17/17771661/305241221/5/5_org_zoom.jpg, https://cdn.dsmcdn.com//ty448/product/media/images/20220607/8/122406559/305241221/6/6_org_zoom.jpg, https://cdn.dsmcdn.com//ty404/product/media/images/20220420/11/95119884/305241221/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty404/product/media/images/20220420/11/95119884/305241221/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty402/product/media/images/20220420/11/95119884/305241221/8/8_org_zoom.jpg,",https://www.trendyol.com/trendyolmilla/kirmizi-dik-yaka-midi-vucuda-oturan-dokuma-elbise-twoaw20el0311-p-186065829
Kırmızı Dik Yaka Midi Vücuda Oturan Dokuma Elbise TWOAW20EL0311,Kırmızı,38,50,4.6,274.99,,Trendyol,8.7,"[{'text': 'Bu ürün\xa0[page=""merchant_info""]Trendyol[/page]\xa0tarafından gönderilecektir.', 'priority': 2}, {'text': 'Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.', 'priority': 4}, {'text': 'Ürünlerimiz TRENDYOL etiketi ile gönderilecektir.', 'priority': 9}, {'text': 'Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.', 'priority': 1001}, {'text': 'Bu üründen en fazla\xa010 adet sipariş verilebilir.\xa010 adedin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.\xa0Belirlenen bu limit kurumsal siparişlerde geçerli olmayıp, kurumsal siparişler için farklı limitler belirlenebilmektedir.', 'priority': 1003}, {'text': '15 gün içinde ücretsiz iade. Detaylı bilgi için\xa0[page=""return_conditions""]tıklayın[/page].', 'priority': 1005}, {'text': 'Modelin Ölçüleri: Boy: 175cm(6\'8""), Göğüs: 79cm(31in), Bel: 60cm(23in), Kalça: 88cm(34in)', 'priority': 0}, {'text': 'Mankenin üzerindeki ürün S/36 bedendir.', 'priority': 0}, {'text': 'Omuzdan Boy: 120 cm', 'priority': 0}, {'text': '71% Polyester,29% Pamuk,Dokuma Kumaş', 'priority': 0}]",186065829,6058532," https://cdn.dsmcdn.com//ty449/product/media/images/20220607/8/122406559/305241221/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty449/product/media/images/20220607/8/122406559/305241221/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty279/product/media/images/20211228/17/17771661/305241221/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty280/product/media/images/20211228/17/17771661/305241221/5/5_org_zoom.jpg, https://cdn.dsmcdn.com//ty448/product/media/images/20220607/8/122406559/305241221/6/6_org_zoom.jpg, https://cdn.dsmcdn.com//ty404/product/media/images/20220420/11/95119884/305241221/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty404/product/media/images/20220420/11/95119884/305241221/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty402/product/media/images/20220420/11/95119884/305241221/8/8_org_zoom.jpg,",https://www.trendyol.com/trendyolmilla/kirmizi-dik-yaka-midi-vucuda-oturan-dokuma-elbise-twoaw20el0311-p-186065829
Kırmızı Dik Yaka Midi Vücuda Oturan Dokuma Elbise TWOAW20EL0311,Kırmızı,40,50,4.6,274.99,,Trendyol,8.7,"[{'text': 'Bu ürün\xa0[page=""merchant_info""]Trendyol[/page]\xa0tarafından gönderilecektir.', 'priority': 2}, {'text': 'Kampanya fiyatından satılmak üzere 50 adetten fazla stok sunulmuştur.', 'priority': 4}, {'text': 'Ürünlerimiz TRENDYOL etiketi ile gönderilecektir.', 'priority': 9}, {'text': 'Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.', 'priority': 1001}, {'text': 'Bu üründen en fazla\xa010 adet sipariş verilebilir.\xa010 adedin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.\xa0Belirlenen bu limit kurumsal siparişlerde geçerli olmayıp, kurumsal siparişler için farklı limitler belirlenebilmektedir.', 'priority': 1003}, {'text': '15 gün içinde ücretsiz iade. Detaylı bilgi için\xa0[page=""return_conditions""]tıklayın[/page].', 'priority': 1005}, {'text': 'Modelin Ölçüleri: Boy: 175cm(6\'8""), Göğüs: 79cm(31in), Bel: 60cm(23in), Kalça: 88cm(34in)', 'priority': 0}, {'text': 'Mankenin üzerindeki ürün S/36 bedendir.', 'priority': 0}, {'text': 'Omuzdan Boy: 120 cm', 'priority': 0}, {'text': '71% Polyester,29% Pamuk,Dokuma Kumaş', 'priority': 0}]",186065829,6058532," https://cdn.dsmcdn.com//ty449/product/media/images/20220607/8/122406559/305241221/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty449/product/media/images/20220607/8/122406559/305241221/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty279/product/media/images/20211228/17/17771661/305241221/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty280/product/media/images/20211228/17/17771661/305241221/5/5_org_zoom.jpg, https://cdn.dsmcdn.com//ty448/product/media/images/20220607/8/122406559/305241221/6/6_org_zoom.jpg, https://cdn.dsmcdn.com//ty404/product/media/images/20220420/11/95119884/305241221/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty404/product/media/images/20220420/11/95119884/305241221/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty402/product/media/images/20220420/11/95119884/305241221/8/8_org_zoom.jpg,",https://www.trendyol.com/trendyolmilla/kirmizi-dik-yaka-midi-vucuda-oturan-dokuma-elbise-twoaw20el0311-p-186065829
Kırmızı Dik Yaka Midi Vücuda Oturan Dokuma Elbise TWOAW20EL0311,Kırmızı,42,50,4.6,274.99,,Trendyol,8.7,"[{'text': 'Bu ürün\xa0[page=""merchant_info""]Trendyol[/page]\xa0tarafından gönderilecektir.', 'priority': 2}, {'text': 'Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.', 'priority': 4}, {'text': 'Ürünlerimiz TRENDYOL etiketi ile gönderilecektir.', 'priority': 9}, {'text': 'Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.', 'priority': 1001}, {'text': 'Bu üründen en fazla\xa010 adet sipariş verilebilir.\xa010 adedin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.\xa0Belirlenen bu limit kurumsal siparişlerde geçerli olmayıp, kurumsal siparişler için farklı limitler belirlenebilmektedir.', 'priority': 1003}, {'text': '15 gün içinde ücretsiz iade. Detaylı bilgi için\xa0[page=""return_conditions""]tıklayın[/page].', 'priority': 1005}, {'text': 'Modelin Ölçüleri: Boy: 175cm(6\'8""), Göğüs: 79cm(31in), Bel: 60cm(23in), Kalça: 88cm(34in)', 'priority': 0}, {'text': 'Mankenin üzerindeki ürün S/36 bedendir.', 'priority': 0}, {'text': 'Omuzdan Boy: 120 cm', 'priority': 0}, {'text': '71% Polyester,29% Pamuk,Dokuma Kumaş', 'priority': 0}]",186065829,6058532," https://cdn.dsmcdn.com//ty449/product/media/images/20220607/8/122406559/305241221/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty449/product/media/images/20220607/8/122406559/305241221/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty279/product/media/images/20211228/17/17771661/305241221/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty280/product/media/images/20211228/17/17771661/305241221/5/5_org_zoom.jpg, https://cdn.dsmcdn.com//ty448/product/media/images/20220607/8/122406559/305241221/6/6_org_zoom.jpg, https://cdn.dsmcdn.com//ty404/product/media/images/20220420/11/95119884/305241221/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty404/product/media/images/20220420/11/95119884/305241221/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty402/product/media/images/20220420/11/95119884/305241221/8/8_org_zoom.jpg,",https://www.trendyol.com/trendyolmilla/kirmizi-dik-yaka-midi-vucuda-oturan-dokuma-elbise-twoaw20el0311-p-186065829
Fuşya Dik Yaka Midi Vücuda Oturan Dokuma Elbise TWOAW20EL0311,Fuşya,34,100,4.6,272.99,,Trendyol,8.7,"[{'text': 'Bu ürün\xa0[page=""merchant_info""]Trendyol[/page]\xa0tarafından gönderilecektir.', 'priority': 2}, {'text': 'Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.', 'priority': 4}, {'text': 'Ürünlerimiz TRENDYOL etiketi ile gönderilecektir.', 'priority': 9}, {'text': 'Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.', 'priority': 1001}, {'text': 'Bu üründen en fazla\xa010 adet sipariş verilebilir.\xa010 adedin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.\xa0Belirlenen bu limit kurumsal siparişlerde geçerli olmayıp, kurumsal siparişler için farklı limitler belirlenebilmektedir.', 'priority': 1003}, {'text': '15 gün içinde ücretsiz iade. Detaylı bilgi için\xa0[page=""return_conditions""]tıklayın[/page].', 'priority': 1005}, {'text': 'Modelin Ölçüleri: Boy: 180cm(70in) Göğüs: 83cm(32in) Bel: 61cm(24in) Kalça: 92cm(36in)', 'priority': 0}, {'text': 'Mankenin üzerindeki ürün S/36 bedendir.', 'priority': 0}, {'text': 'Omuzdan Boy: 110 cm', 'priority': 0}, {'text': '56% Pamuk,44% Polyester,Dokuma Kumaş', 'priority': 0}]",364453527,6058532," https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty666/product/media/images/20221229/10/248630738/591058330/5/5_org_zoom.jpg, https://cdn.dsmcdn.com//ty666/product/media/images/20221229/10/248630738/591058330/6/6_org_zoom.jpg, https://cdn.dsmcdn.com//ty667/product/media/images/20221229/10/248630738/591058330/7/7_org_zoom.jpg, https://cdn.dsmcdn.com//ty659/product/media/images/20221222/14/244147280/591058330/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty659/product/media/images/20221222/14/244147280/591058330/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty658/product/media/images/20221222/14/244147280/591058330/4/4_org_zoom.jpg,",https://www.trendyol.com/trendyolmilla/fusya-dik-yaka-midi-vucuda-oturan-dokuma-elbise-twoaw20el0311-p-364453527
Fuşya Dik Yaka Midi Vücuda Oturan Dokuma Elbise TWOAW20EL0311,Fuşya,36,100,4.6,272.99,,Trendyol,8.7,"[{'text': 'Bu ürün\xa0[page=""merchant_info""]Trendyol[/page]\xa0tarafından gönderilecektir.', 'priority': 2}, {'text': 'Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.', 'priority': 4}, {'text': 'Ürünlerimiz TRENDYOL etiketi ile gönderilecektir.', 'priority': 9}, {'text': 'Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.', 'priority': 1001}, {'text': 'Bu üründen en fazla\xa010 adet sipariş verilebilir.\xa010 adedin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.\xa0Belirlenen bu limit kurumsal siparişlerde geçerli olmayıp, kurumsal siparişler için farklı limitler belirlenebilmektedir.', 'priority': 1003}, {'text': '15 gün içinde ücretsiz iade. Detaylı bilgi için\xa0[page=""return_conditions""]tıklayın[/page].', 'priority': 1005}, {'text': 'Modelin Ölçüleri: Boy: 180cm(70in) Göğüs: 83cm(32in) Bel: 61cm(24in) Kalça: 92cm(36in)', 'priority': 0}, {'text': 'Mankenin üzerindeki ürün S/36 bedendir.', 'priority': 0}, {'text': 'Omuzdan Boy: 110 cm', 'priority': 0}, {'text': '56% Pamuk,44% Polyester,Dokuma Kumaş', 'priority': 0}]",364453527,6058532," https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty666/product/media/images/20221229/10/248630738/591058330/5/5_org_zoom.jpg, https://cdn.dsmcdn.com//ty666/product/media/images/20221229/10/248630738/591058330/6/6_org_zoom.jpg, https://cdn.dsmcdn.com//ty667/product/media/images/20221229/10/248630738/591058330/7/7_org_zoom.jpg, https://cdn.dsmcdn.com//ty659/product/media/images/20221222/14/244147280/591058330/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty659/product/media/images/20221222/14/244147280/591058330/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty658/product/media/images/20221222/14/244147280/591058330/4/4_org_zoom.jpg,",https://www.trendyol.com/trendyolmilla/fusya-dik-yaka-midi-vucuda-oturan-dokuma-elbise-twoaw20el0311-p-364453527
Fuşya Dik Yaka Midi Vücuda Oturan Dokuma Elbise TWOAW20EL0311,Fuşya,38,100,4.6,272.99,,Trendyol,8.7,"[{'text': 'Bu ürün\xa0[page=""merchant_info""]Trendyol[/page]\xa0tarafından gönderilecektir.', 'priority': 2}, {'text': 'Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.', 'priority': 4}, {'text': 'Ürünlerimiz TRENDYOL etiketi ile gönderilecektir.', 'priority': 9}, {'text': 'Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.', 'priority': 1001}, {'text': 'Bu üründen en fazla\xa010 adet sipariş verilebilir.\xa010 adedin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.\xa0Belirlenen bu limit kurumsal siparişlerde geçerli olmayıp, kurumsal siparişler için farklı limitler belirlenebilmektedir.', 'priority': 1003}, {'text': '15 gün içinde ücretsiz iade. Detaylı bilgi için\xa0[page=""return_conditions""]tıklayın[/page].', 'priority': 1005}, {'text': 'Modelin Ölçüleri: Boy: 180cm(70in) Göğüs: 83cm(32in) Bel: 61cm(24in) Kalça: 92cm(36in)', 'priority': 0}, {'text': 'Mankenin üzerindeki ürün S/36 bedendir.', 'priority': 0}, {'text': 'Omuzdan Boy: 110 cm', 'priority': 0}, {'text': '56% Pamuk,44% Polyester,Dokuma Kumaş', 'priority': 0}]",364453527,6058532," https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty666/product/media/images/20221229/10/248630738/591058330/5/5_org_zoom.jpg, https://cdn.dsmcdn.com//ty666/product/media/images/20221229/10/248630738/591058330/6/6_org_zoom.jpg, https://cdn.dsmcdn.com//ty667/product/media/images/20221229/10/248630738/591058330/7/7_org_zoom.jpg, https://cdn.dsmcdn.com//ty659/product/media/images/20221222/14/244147280/591058330/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty659/product/media/images/20221222/14/244147280/591058330/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty658/product/media/images/20221222/14/244147280/591058330/4/4_org_zoom.jpg,",https://www.trendyol.com/trendyolmilla/fusya-dik-yaka-midi-vucuda-oturan-dokuma-elbise-twoaw20el0311-p-364453527
Fuşya Dik Yaka Midi Vücuda Oturan Dokuma Elbise TWOAW20EL0311,Fuşya,40,100,4.6,272.99,,Trendyol,8.7,"[{'text': 'Bu ürün\xa0[page=""merchant_info""]Trendyol[/page]\xa0tarafından gönderilecektir.', 'priority': 2}, {'text': 'Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.', 'priority': 4}, {'text': 'Ürünlerimiz TRENDYOL etiketi ile gönderilecektir.', 'priority': 9}, {'text': 'Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.', 'priority': 1001}, {'text': 'Bu üründen en fazla\xa010 adet sipariş verilebilir.\xa010 adedin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.\xa0Belirlenen bu limit kurumsal siparişlerde geçerli olmayıp, kurumsal siparişler için farklı limitler belirlenebilmektedir.', 'priority': 1003}, {'text': '15 gün içinde ücretsiz iade. Detaylı bilgi için\xa0[page=""return_conditions""]tıklayın[/page].', 'priority': 1005}, {'text': 'Modelin Ölçüleri: Boy: 180cm(70in) Göğüs: 83cm(32in) Bel: 61cm(24in) Kalça: 92cm(36in)', 'priority': 0}, {'text': 'Mankenin üzerindeki ürün S/36 bedendir.', 'priority': 0}, {'text': 'Omuzdan Boy: 110 cm', 'priority': 0}, {'text': '56% Pamuk,44% Polyester,Dokuma Kumaş', 'priority': 0}]",364453527,6058532," https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty666/product/media/images/20221229/10/248630738/591058330/5/5_org_zoom.jpg, https://cdn.dsmcdn.com//ty666/product/media/images/20221229/10/248630738/591058330/6/6_org_zoom.jpg, https://cdn.dsmcdn.com//ty667/product/media/images/20221229/10/248630738/591058330/7/7_org_zoom.jpg, https://cdn.dsmcdn.com//ty659/product/media/images/20221222/14/244147280/591058330/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty659/product/media/images/20221222/14/244147280/591058330/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty658/product/media/images/20221222/14/244147280/591058330/4/4_org_zoom.jpg,",https://www.trendyol.com/trendyolmilla/fusya-dik-yaka-midi-vucuda-oturan-dokuma-elbise-twoaw20el0311-p-364453527
Fuşya Dik Yaka Midi Vücuda Oturan Dokuma Elbise TWOAW20EL0311,Fuşya,42,100,4.6,272.99,,Trendyol,8.7,"[{'text': 'Bu ürün\xa0[page=""merchant_info""]Trendyol[/page]\xa0tarafından gönderilecektir.', 'priority': 2}, {'text': 'Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.', 'priority': 4}, {'text': 'Ürünlerimiz TRENDYOL etiketi ile gönderilecektir.', 'priority': 9}, {'text': 'Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.', 'priority': 1001}, {'text': 'Bu üründen en fazla\xa010 adet sipariş verilebilir.\xa010 adedin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.\xa0Belirlenen bu limit kurumsal siparişlerde geçerli olmayıp, kurumsal siparişler için farklı limitler belirlenebilmektedir.', 'priority': 1003}, {'text': '15 gün içinde ücretsiz iade. Detaylı bilgi için\xa0[page=""return_conditions""]tıklayın[/page].', 'priority': 1005}, {'text': 'Modelin Ölçüleri: Boy: 180cm(70in) Göğüs: 83cm(32in) Bel: 61cm(24in) Kalça: 92cm(36in)', 'priority': 0}, {'text': 'Mankenin üzerindeki ürün S/36 bedendir.', 'priority': 0}, {'text': 'Omuzdan Boy: 110 cm', 'priority': 0}, {'text': '56% Pamuk,44% Polyester,Dokuma Kumaş', 'priority': 0}]",364453527,6058532," https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty668/product/media/images/20221229/10/248630738/591058330/4/4_org_zoom.jpg, https://cdn.dsmcdn.com//ty666/product/media/images/20221229/10/248630738/591058330/5/5_org_zoom.jpg, https://cdn.dsmcdn.com//ty666/product/media/images/20221229/10/248630738/591058330/6/6_org_zoom.jpg, https://cdn.dsmcdn.com//ty667/product/media/images/20221229/10/248630738/591058330/7/7_org_zoom.jpg, https://cdn.dsmcdn.com//ty659/product/media/images/20221222/14/244147280/591058330/2/2_org_zoom.jpg, https://cdn.dsmcdn.com//ty659/product/media/images/20221222/14/244147280/591058330/3/3_org_zoom.jpg, https://cdn.dsmcdn.com//ty658/product/media/images/20221222/14/244147280/591058330/4/4_org_zoom.jpg,",https://www.trendyol.com/trendyolmilla/fusya-dik-yaka-midi-vucuda-oturan-dokuma-elbise-twoaw20el0311-p-364453527
